Clave Municipio,"Clave 
Estado",Region,Estado,Municipio,Poblacion,Poblacion Adulta,Poblacion Adulta Mujeres,Poblacion Adulta Hombres,Tipo de poblacion,PA Sucursales banca comercial,PA Sucursales banca de desarrollo,PA Sucursales Socap,PA Sucursales Sofipo,"PA Total
Sucursales",PA Corresponsales,PA Cajeros,PA Terminales punto de venta,PA Establecimientos con TPV,PA Contratos que utilizan banca movil,ID Sucursales banca comercial,ID Sucursales banca de desarrollo,ID Sucursales Socap,ID Sucursales Sofipo,"ID Total
Sucursales",ID Corresponsales,ID Cajeros,ID Terminales punto de venta,ID Establecimientos con TPV,ID Contratos que utilizan banca movil,Cable coaxial,DSL,Fibra optica,Creditos bienestar,Crédictos household
20507,20,Sur,Oaxaca,Santo Domingo Armenta,3364.384733,2428.001859,1232.194038,1195.807821,Rural,0,0,0,0,0,1,0,0,0,550,0,0,0,0,0,4.118612992,0,0,0,2265.237145,0,1,0,6,0
10033,10,Noroeste,Durango,Súchil,7111.983145,5214.05717,2776.401208,2437.655962,En Transición,0,0,1,0,1,2,1,8,7,1183,0,0,1.917892281,0,1.917892281,3.835784562,1.917892281,15.34313825,13.42524597,2268.866569,0,0,0,4,0
31051,31,Sur,Yucatán,Mocochá,3447.752996,2635.56732,1321.066569,1314.500751,Rural,0,0,0,0,0,1,0,1,1,599,0,0,0,0,0,3.794249506,0,3.794249506,3.794249506,2272.755454,0,0,0,0,0
14048,14,Occidente y Bajío,Jalisco,Jesús María,20652.74863,14967.3245,8286.652015,6680.672487,Semi-urbano,1,0,2,0,3,1,3,12,12,3403,0.668122081,0,1.336244163,0,2.004366244,0.668122081,2.004366244,8.017464977,8.017464977,2273.619443,0,0,0,2,2
14016,14,Occidente y Bajío,Jalisco,Ayotlán,42956.72681,30990.59434,16115.18941,14875.40494,Semi-urbano,2,0,2,2,6,6,6,53,50,7054,0.645357097,0,0.645357097,0.645357097,1.936071291,1.936071291,1.936071291,17.10196307,16.13392742,2276.174481,0,0,0,13,1
15038,15,Centro Sur y Oriente,México,Isidro Fabela,12701.93556,9381.241962,4795.912899,4585.329063,En Transición,1,0,1,0,2,4,2,8,9,2136,1.065956943,0,1.065956943,0,2.131913885,4.26382777,2.131913885,8.527655541,9.593612483,2276.884029,0,787,97,8,0
30065,30,Centro Sur y Oriente,Veracruz,Emiliano Zapata,72971.53422,54955.87029,28486.91346,26468.95683,Urbano,1,1,0,0,2,24,8,232,150,12523,0.181964182,0.181964182,0,0,0.363928365,4.367140375,1.455713458,42.21569029,27.29462734,2278.737455,671,9510,5044,120,0
15072,15,Centro Sur y Oriente,México,Rayón,15625.67332,11441.18349,5933.066277,5508.117216,Semi-urbano,1,0,0,0,1,3,4,39,29,2608,0.874035453,0,0,0,0.874035453,2.62210636,3.496141813,34.08738268,25.34702814,2279.484462,0,0,0,2,0
7109,7,Sur,Chiapas,Yajalón,38807.44015,27258.88069,14288.06163,12970.81906,Semi-urbano,3,1,0,1,5,12,10,58,50,6223,1.100558763,0.366852921,0,0.366852921,1.834264604,4.402235051,3.668529209,21.27746941,18.34264604,2282.925727,0,0,0,112,0
20427,20,Sur,Oaxaca,Santa María Petapa,17006.46987,12250.06915,6527.267928,5722.801227,Semi-urbano,0,0,0,0,0,0,1,4,4,2797,0,0,0,0,0,0,0.816321922,3.265287689,3.265287689,2283.252416,0,0,0,21,0
18016,18,Occidente y Bajío,Nayarit,Tecuala,45303.18054,33920.1461,16948.96348,16971.18262,Semi-urbano,3,1,2,0,6,13,7,71,69,7745,0.884430153,0.294810051,0.589620102,0,1.768860306,3.832530662,2.063670357,20.93151362,20.34189351,2283.303845,0,3346,19,9,2
16034,16,Occidente y Bajío,Michoacán,Hidalgo,126679.5569,90959.46959,48591.49203,42367.97755,Urbano,10,1,4,1,16,23,28,359,317,20803,1.099390756,0.109939076,0.439756302,0.109939076,1.759025209,2.528598738,3.078294116,39.46812813,34.85068695,2287.062589,7991,8543,82,232,0
8003,8,Noroeste,Chihuahua,Allende,9134.93315,7047.979647,3582.462644,3465.517003,En Transición,0,0,0,0,0,3,2,29,26,1612,0,0,0,0,0,4.256538966,2.837692644,41.14654334,36.89000437,2287.180271,2724,8301,571,0,0
15042,15,Centro Sur y Oriente,México,Ixtlahuaca,171731.4865,124628.3626,65229.7129,59398.64973,Urbano,6,1,0,4,11,28,37,341,277,28508,0.481431343,0.080238557,0,0.320954229,0.882624129,2.246679601,2.968826615,27.361348,22.22608034,2287.440788,3771,2111,492,65,0
21124,21,Centro Sur y Oriente,Puebla,San Gabriel Chilac,16438.22919,11801.25823,6468.103901,5333.154331,Semi-urbano,1,0,0,0,1,2,0,28,28,2701,0.847367272,0,0,0,0.847367272,1.694734545,0,23.72628363,23.72628363,2288.739003,0,667,0,79,1
8067,8,Noroeste,Chihuahua,Valle de Zaragoza,5921.252209,4517.252201,2198.243373,2319.008828,En Transición,0,1,0,0,1,4,2,16,13,1034,0,2.213735155,0,0,2.213735155,8.85494062,4.42747031,35.41976248,28.77855701,2289.00215,0,172,0,0,1
32042,32,Occidente y Bajío,Zacatecas,Sombrerete,65278.28525,47765.94811,24782.31916,22983.62895,Urbano,6,1,3,0,10,14,9,173,153,10934,1.256124967,0.209354161,0.628062484,0,2.093541612,2.930958257,1.884187451,36.21826989,32.03118666,2289.078399,0,3798,23,8,0
20090,20,Sur,Oaxaca,San Andrés Huaxpaltepec,6283.054016,4453.926893,2366.524082,2087.402811,En Transición,0,0,0,0,0,2,0,3,3,1020,0,0,0,0,0,4.490419461,0,6.735629192,6.735629192,2290.113925,0,0,0,2,0
15089,15,Centro Sur y Oriente,México,Tenango del Aire,12793.72014,9467.231453,4940.870078,4526.361376,En Transición,0,0,0,0,0,1,3,13,13,2170,0,0,0,0,0,1.05627501,3.168825031,13.73157513,13.73157513,2292.116772,0,1253,0,13,0
28007,28,Noreste,Tamaulipas,Camargo,14534.9557,11062.75746,5560.346568,5502.410888,En Transición,3,0,0,0,3,4,5,74,73,2539,2.711801295,0,0,0,2.711801295,3.615735061,4.519668826,66.89109862,65.98716486,2295.08783,5335,4290,59,14,0
20545,20,Sur,Oaxaca,Teotitlán de Flores Magón,9489.98893,6827.065143,3711.75121,3115.313933,En Transición,1,1,0,0,2,2,2,11,11,1569,1.464758251,1.464758251,0,0,2.929516502,2.929516502,2.929516502,16.11234076,16.11234076,2298.205696,0,0,0,50,0
21205,21,Centro Sur y Oriente,Puebla,Yehualtepec,26172.82315,18343.87273,9586.652225,8757.220507,Semi-urbano,0,0,0,0,0,2,0,2,2,4217,0,0,0,0,0,1.090282313,0,1.090282313,1.090282313,2298.860258,0,700,0,60,0
20565,20,Sur,Oaxaca,Villa de Zaachila,40143.2954,28296.73813,15291.01277,13005.72536,Semi-urbano,0,1,2,0,3,4,3,38,33,6518,0,0.353397623,0.706795246,0,1.06019287,1.413590493,1.06019287,13.42910968,11.66212157,2303.445708,0,995,0,106,1
7105,7,Sur,Chiapas,Unión Juárez,15582.60313,11235.65725,5891.521097,5344.136157,Semi-urbano,0,0,0,0,0,5,1,4,4,2589,0,0,0,0,0,4.450117948,0.89002359,3.560094358,3.560094358,2304.271073,0,0,0,57,0
29015,29,Centro Sur y Oriente,Tlaxcala,Ixtacuixtla de Mariano Matamoros,40627.49474,29605.63575,15641.25708,13964.37867,Semi-urbano,0,0,0,0,0,7,2,33,29,6822,0,0,0,0,0,2.364414688,0.675547054,11.14652638,9.795432277,2304.291,0,1524,191,57,0
16088,16,Occidente y Bajío,Michoacán,Tarímbaro,104296.151,74545.6976,39770.04834,34775.64925,Urbano,4,0,1,0,5,20,10,198,131,17191,0.536583616,0,0.134145904,0,0.67072952,2.682918082,1.341459041,26.56088901,17.57311344,2306.102237,0,0,0,34,0
28037,28,Noreste,Tamaulipas,Soto La Marina,27958.01992,21076.62571,10543.1204,10533.50532,Semi-urbano,1,1,0,0,2,10,7,101,88,4863,0.474459249,0.474459249,0,0,0.948918497,4.744592487,3.321214741,47.92038412,41.75241388,2307.295326,0,1621,0,98,0
22009,22,Occidente y Bajío,Querétaro,Jalpan de Serra,30316.98081,21714.43607,11706.30636,10008.12971,Semi-urbano,2,1,3,3,9,12,8,85,68,5014,0.921046254,0.460523127,1.381569381,1.381569381,4.144708142,5.526277523,3.684185015,39.14446579,31.31557263,2309.062958,0,1458,19,4,0
5037,5,Noreste,Coahuila,Villa Unión,6729.98973,5078.732159,2479.09862,2599.63354,En Transición,0,0,1,0,1,2,0,25,23,1173,0,0,1.968995349,0,1.968995349,3.937990698,0,49.22488372,45.28689302,2309.631544,0,0,0,0,0
15061,15,Centro Sur y Oriente,México,Nopaltepec,10383.13186,7695.048904,3922.114731,3772.934174,En Transición,0,0,0,0,0,3,1,8,8,1778,0,0,0,0,0,3.898610701,1.2995369,10.3962952,10.3962952,2310.576609,0,986,0,50,0
15044,15,Centro Sur y Oriente,México,Jaltenco,29764.98849,22266.39556,11602.74001,10663.65555,Semi-urbano,1,0,0,0,1,3,4,44,34,5145,0.449107264,0,0,0,0.449107264,1.347321793,1.796429058,19.76071964,15.26964699,2310.656876,0,280,1,55,0
1007,1,Occidente y Bajío,Aguascalientes,Rincón de Romos,55910.86895,39720.08187,20542.36525,19177.71661,Urbano,4,0,1,0,5,18,18,113,95,9188,1.00704727,0,0.251761817,0,1.258809087,4.531712714,4.531712714,28.44908537,23.91737266,2313.187579,0,0,0,28,0
20474,20,Sur,Oaxaca,Santiago Llano Grande,3505.232833,2566.028062,1320.891102,1245.13696,Rural,0,0,0,0,0,5,0,2,2,594,0,0,0,0,0,19.48536757,0,7.794147029,7.794147029,2314.861668,0,0,0,8,0
20102,20,Sur,Oaxaca,San Andrés Zautla,4895.222734,3566.569137,1895.186398,1671.38274,Rural,0,0,0,0,0,0,0,1,1,826,0,0,0,0,0,0,0,2.803814987,2.803814987,2315.95118,0,0,0,23,0
13038,13,Centro Sur y Oriente,Hidalgo,Mineral del Chico,9181.552528,6649.584699,3508.663942,3140.920757,En Transición,0,0,0,0,0,3,1,9,9,1541,0,0,0,0,0,4.511559948,1.503853316,13.53467984,13.53467984,2317.43796,0,83,0,3,0
11001,11,Occidente y Bajío,Guanajuato,Abasolo,90753.05194,65777.006,35064.05651,30712.94949,Urbano,5,1,8,0,14,22,11,171,139,15246,0.760144054,0.152028811,1.216230486,0,2.128403351,3.344633838,1.672316919,25.99692665,21.1320047,2317.831249,1390,3974,8,67,0
30191,30,Centro Sur y Oriente,Veracruz,Ursulo Galván,31065.66527,24327.7313,12664.70531,11663.02599,Semi-urbano,0,0,0,0,0,14,3,82,55,5643,0,0,0,0,0,5.75474952,1.233160611,33.70639005,22.60794454,2319.57511,0,0,0,348,2
12017,12,Sur,Guerrero,Cocula,15317.96616,11044.67593,5845.438218,5199.23771,Semi-urbano,1,0,0,0,1,1,3,23,20,2564,0.905413619,0,0,0,0.905413619,0.905413619,2.716240856,20.82451323,18.10827237,2321.480518,1730,2368,21,11,0
19001,19,Noreste,Nuevo León,Abasolo,3069.579468,2311.333068,1166.779198,1144.553871,Rural,0,0,0,0,0,3,1,8,6,537,0,0,0,0,0,12.97952269,4.326507563,34.6120605,25.95904538,2323.334561,1390,3974,8,10,0
14123,14,Occidente y Bajío,Jalisco,Zapotlán del Rey,19574.08847,14367.05316,7389.876346,6977.176815,Semi-urbano,0,1,0,0,1,1,1,16,14,3340,0,0.69603696,0,0,0.69603696,0.69603696,0.69603696,11.13659135,9.744517434,2324.763445,0,0,0,4,0
16086,16,Occidente y Bajío,Michoacán,Tanhuato,15673.83487,11558.66679,6084.361772,5474.305021,Semi-urbano,1,0,1,0,2,1,6,17,15,2688,0.86515168,0,0.86515168,0,1.730303361,0.86515168,5.190910083,14.70757857,12.97727521,2325.527717,645,960,0,0,2
15055,15,Centro Sur y Oriente,México,Mexicaltzingo,14476.03178,10604.09599,5522.538622,5081.557373,En Transición,1,0,0,0,1,6,2,46,39,2469,0.943031825,0,0,0,0.943031825,5.658190951,1.88606365,43.37946396,36.77824118,2328.345576,1985,1960,212,31,0
7115,7,Sur,Chiapas,Maravilla Tenejapa,12806.51355,8765.989618,4376.433405,4389.556213,En Transición,0,0,0,0,0,0,0,12,12,2043,0,0,0,0,0,0,0,13.68927015,13.68927015,2330.598243,0,0,0,3,0
21073,21,Centro Sur y Oriente,Puebla,Huehuetlán El Chico,9397.95116,6883.721722,3625.2269,3258.494822,En Transición,0,0,1,0,1,2,1,19,16,1605,0,0,1.452702536,0,1.452702536,2.905405071,1.452702536,27.60134818,23.24324057,2331.58757,0,0,0,31,0
15118,15,Centro Sur y Oriente,México,Zinacantepec,215071.79,156580.9031,81211.39392,75369.50921,Urbano,9,1,0,2,12,61,35,422,352,36542,0.574782737,0.063864749,0,0.127729497,0.766376982,3.895749659,2.235266198,26.95092387,22.48039147,2333.74564,13189,7801,1638,129,1
29032,29,Centro Sur y Oriente,Tlaxcala,Tetlatlahuca,14330.21849,10537.27765,5573.387229,4963.890422,En Transición,0,0,0,0,0,3,0,17,16,2462,0,0,0,0,0,2.847035164,0,16.13319926,15.18418754,2336.466858,0,14,0,15,0
1006,1,Occidente y Bajío,Aguascalientes,Pabellón de Arteaga,47447.83179,33831.33229,17867.72714,15963.60516,Semi-urbano,4,0,0,0,4,17,14,90,81,7908,1.182335938,0,0,0,1.182335938,5.024927736,4.138175783,26.6025586,23.94230274,2337.478149,0,0,0,12,0
30100,30,Centro Sur y Oriente,Veracruz,Manlio Fabio Altamirano,24689.52931,18822.04946,9629.694223,9192.355241,Semi-urbano,0,0,0,0,0,4,3,36,18,4408,0,0,0,0,0,2.125167085,1.593875314,19.12650377,9.563251884,2341.934128,1370,383,8,186,0
8009,8,Noroeste,Chihuahua,Bocoyna,31414.27661,22835.60121,11998.76867,10836.83255,Semi-urbano,2,1,0,0,3,7,4,157,106,5355,0.875825419,0.43791271,0,0,1.313738129,3.065388967,1.751650838,68.75229539,46.41874721,2345.022559,0,646,0,15,0
18015,18,Occidente y Bajío,Nayarit,Santiago Ixcuintla,109306.2709,80967.55855,40670.61394,40296.94461,Urbano,5,1,7,1,14,29,18,127,105,18998,0.617531279,0.123506256,0.864543791,0.123506256,1.729087582,3.581681419,2.223112605,15.68529449,12.96815686,2346.371848,0,6527,204,15,0
21143,21,Centro Sur y Oriente,Puebla,San Salvador El Verde,33955.11493,24057.11323,12652.03069,11405.08254,Semi-urbano,0,0,0,0,0,9,0,46,37,5649,0,0,0,0,0,3.741097243,0,19.12116369,15.38006645,2348.162036,0,1749,0,7,0
24024,24,Noreste,San Luis Potosí,Rioverde,101062.6084,73921.23469,38556.44358,35364.79112,Urbano,10,0,6,4,20,23,28,447,386,17410,1.352791257,0,0.811674754,0.541116503,2.705582514,3.111419891,3.78781552,60.46976919,52.21774252,2355.209578,0,8277,2171,114,0
14060,14,Occidente y Bajío,Jalisco,Mexticacán,6282.501472,4735.732127,2579.650045,2156.082082,En Transición,1,0,1,0,2,1,3,4,4,1116,2.111605921,0,2.111605921,0,4.223211842,2.111605921,6.334817763,8.446423684,8.446423684,2356.552208,0,0,0,0,0
16073,16,Occidente y Bajío,Michoacán,Quiroga,27857.3423,20313.57871,11028.06979,9285.508924,Semi-urbano,2,0,2,0,4,12,5,110,103,4794,0.984563099,0,0.984563099,0,1.969126197,5.907378591,2.461407746,54.15097042,50.70499957,2359.997747,1307,765,13,100,0
29003,29,Centro Sur y Oriente,Tlaxcala,Atlangatepec,6961.342124,5006.063954,2644.591417,2361.472537,En Transición,0,0,0,0,0,1,0,2,2,1182,0,0,0,0,0,1.997577357,0,3.995154713,3.995154713,2361.136436,0,0,0,1,3
8033,8,Noroeste,Chihuahua,Huejotitán,1141.208211,851.003721,439.822888,411.180833,Rural,0,0,0,0,0,0,0,1,1,201,0,0,0,0,0,0,0,11.75082994,11.75082994,2361.916817,0,0,0,0,0
15012,15,Centro Sur y Oriente,México,Atizapán,12640.50521,9055.725302,4792.013682,4263.71162,En Transición,0,0,0,0,0,17,3,62,39,2139,0,0,0,0,0,18.77265424,3.312821337,68.4649743,43.06667738,2362.041613,0,0,0,1626,0
7103,7,Sur,Chiapas,Tuzantán,33082.71887,23411.71038,12114.6845,11297.02588,Semi-urbano,0,0,0,0,0,3,0,17,15,5535,0,0,0,0,0,1.281410009,0,7.261323383,6.407050043,2364.201466,0,0,0,53,0
24042,24,Noreste,San Luis Potosí,Tanquián de Escobedo,15696.33302,11603.60196,6023.806114,5579.795845,Semi-urbano,2,0,0,0,2,5,4,50,46,2746,1.723602729,0,0,0,1.723602729,4.309006822,3.447205457,43.09006822,39.64286276,2366.506547,0,0,0,110,0
30145,30,Centro Sur y Oriente,Veracruz,Soconusco,16687.63479,12283.02908,6421.442631,5861.586447,Semi-urbano,0,0,0,0,0,5,1,12,12,2912,0,0,0,0,0,4.070657139,0.814131428,9.769577132,9.769577132,2370.750717,0,795,0,36,0
29025,29,Centro Sur y Oriente,Tlaxcala,San Pablo del Monte,81456.03141,57871.32875,29949.45138,27921.87737,Urbano,3,0,0,1,4,21,8,109,88,13750,0.518391415,0,0,0.172797138,0.691188553,3.628739905,1.382377107,18.83488808,15.20614817,2375.960652,0,2833,2682,1499,0
17032,17,Centro Sur y Oriente,Morelos,Zacualpan de Amilpas,10476.12419,7808.100339,4036.991431,3771.108908,En Transición,0,0,0,0,0,1,3,13,12,1856,0,0,0,0,0,1.280721247,3.84216374,16.64937621,15.36865496,2377.018634,0,0,0,22,0
15085,15,Centro Sur y Oriente,México,Temascalcingo,73824.17561,53799.18842,28203.57379,25595.61464,Urbano,2,1,2,0,5,7,10,137,94,12804,0.37175282,0.18587641,0.37175282,0,0.92938205,1.301134869,1.858764099,25.46506816,17.47238253,2379.961552,1687,2103,11,27,0
29055,29,Centro Sur y Oriente,Tlaxcala,San Lucas Tecopilco,3277.435807,2353.565235,1277.136536,1076.428699,Rural,0,0,0,0,0,0,0,1,1,561,0,0,0,0,0,0,0,4.248873094,4.248873094,2383.617806,0,2,0,0,0
32032,32,Occidente y Bajío,Zacatecas,Morelos,12634.24468,9268.435767,4838.976381,4429.459386,En Transición,0,0,0,0,0,6,2,39,21,2210,0,0,0,0,0,6.473584271,2.157861424,42.07829776,22.65754495,2384.436873,0,2907,8,56,0
20124,20,Sur,Oaxaca,San Blas Atempa,17770.62009,12856.75514,6618.828214,6237.926926,Semi-urbano,0,0,0,0,0,4,0,3,3,3066,0,0,0,0,0,3.111204932,0,2.333403699,2.333403699,2384.73858,0,0,0,23,0
18014,18,Occidente y Bajío,Nayarit,Santa María del Oro,25713.64132,18535.84248,9520.651864,9015.190616,Semi-urbano,2,1,3,0,6,7,9,49,34,4421,1.078990611,0.539495305,1.618485916,0,3.236971833,3.776467138,4.855457749,26.43526997,18.34284038,2385.108745,0,0,0,1,0
13045,13,Centro Sur y Oriente,Hidalgo,Omitlán de Juárez,10417.35575,7521.401564,3979.6564,3541.745164,En Transición,0,0,0,0,0,0,1,12,14,1794,0,0,0,0,0,0,1.329539437,15.95447324,18.61355212,2385.19375,0,0,0,1,0
13055,13,Centro Sur y Oriente,Hidalgo,Santiago de Anaya,18092.2135,13295.92479,6992.500662,6303.424129,Semi-urbano,0,0,0,0,0,3,2,9,7,3176,0,0,0,0,0,2.256330453,1.504220302,6.768991358,5.264771056,2388.701839,0,61,0,29,0
21096,21,Centro Sur y Oriente,Puebla,Mazapiltepec de Juárez,2922.136139,2109.033134,1084.404498,1024.628636,Rural,0,0,0,0,0,0,0,4,3,506,0,0,0,0,0,0,0,18.96603678,14.22452759,2399.203653,0,0,0,12,0
15095,15,Centro Sur y Oriente,México,Tepotzotlán,116599.3054,86409.30332,44323.29823,42086.00509,Urbano,7,0,0,0,7,38,43,477,377,20760,0.810097956,0,0,0,0.810097956,4.397674618,4.976316015,55.20238929,43.62956134,2402.519081,0,0,0,1324,0
11037,11,Occidente y Bajío,Guanajuato,Silao,195397.7282,138937.2297,73739.15693,65198.07277,Urbano,22,1,6,4,33,50,92,805,554,33412,1.583448875,0.071974949,0.431849693,0.287899795,2.375173312,3.598747442,6.621695293,57.93983382,39.87412166,2404.826991,10197,4062,4720,22,0
12028,12,Sur,Guerrero,Chilapa de Álvarez,133917.2684,92795.28427,49739.76477,43055.5195,Urbano,5,2,2,2,11,13,15,81,74,22316,0.538820484,0.215528194,0.215528194,0.215528194,1.185405065,1.400933259,1.616461453,8.728891844,7.974543166,2404.863585,0,0,0,196,0
16083,16,Occidente y Bajío,Michoacán,Tancítaro,32359.70053,22878.49535,11665.3851,11213.11025,Semi-urbano,3,1,1,0,5,2,9,56,54,5502,1.311275044,0.437091681,0.437091681,0,2.185458407,0.874183363,3.933825132,24.47713416,23.60295079,2404.878431,0,0,0,0,1
30077,30,Centro Sur y Oriente,Veracruz,Isla,46888.63491,34747.20354,18156.89186,16590.31168,Semi-urbano,6,1,2,0,9,23,15,164,130,8360,1.726757664,0.287792944,0.575585888,0,2.590136496,6.619237711,4.316894159,47.19804281,37.41308271,2405.949011,2338,2195,68,399,0
21021,21,Centro Sur y Oriente,Puebla,Atzala,1291.608634,939.1533135,489.6778769,449.4754366,Rural,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,2406.422857,0,0,0,2,0
25016,25,Noroeste,Sinaloa,San Ignacio,23299.77228,17676.90065,8639.699733,9037.200913,Semi-urbano,1,0,0,0,1,9,3,14,10,4256,0.56571003,0,0,0,0.56571003,5.091390273,1.697130091,7.919940424,5.657100303,2407.661889,0,482,0,8,0
11018,11,Occidente y Bajío,Guanajuato,Jaral del Progreso,40307.8316,29638.87323,15517.9152,14120.95803,Semi-urbano,4,0,5,0,9,7,6,71,56,7141,1.34957897,0,1.686973712,0,3.036552682,2.361763197,2.024368454,23.95502671,18.89410557,2409.335856,0,2274,16,7,2
15073,15,Centro Sur y Oriente,México,San Antonio La Isla,33063.61403,23692.5911,12189.88221,11502.70889,Semi-urbano,1,0,0,0,1,11,8,88,50,5710,0.422072873,0,0,0,0.422072873,4.642801606,3.376582986,37.14241285,21.10364366,2410.036106,2369,2577,156,65,0
11039,11,Occidente y Bajío,Guanajuato,Tarimoro,37863.99166,27963.0357,14843.47019,13119.56551,Semi-urbano,2,0,4,1,7,7,7,50,45,6743,0.715229928,0,1.430459855,0.357614964,2.503304746,2.503304746,2.503304746,17.88074819,16.09267337,2411.397701,0,2623,54,15,0
13064,13,Centro Sur y Oriente,Hidalgo,Tepetitlán,11045.99034,8326.233217,4356.045961,3970.187256,En Transición,0,0,0,0,0,1,0,2,2,2009,0,0,0,0,0,1.201023289,0,2.402046577,2.402046577,2412.855787,0,0,0,0,0
21020,21,Centro Sur y Oriente,Puebla,Atoyatempan,7024.98899,4968.681393,2626.455926,2342.225467,En Transición,0,0,0,0,0,4,0,1,1,1199,0,0,0,0,0,8.050425623,0,2.012606406,2.012606406,2413.11508,0,377,0,39,0
29048,29,Centro Sur y Oriente,Tlaxcala,"Magdalena Tlaltelulco, La",19877.47358,14014.49034,7453.110616,6561.379728,Semi-urbano,0,0,1,0,1,5,3,36,34,3391,0,0,0.713547175,0,0.713547175,3.567735877,2.140641526,25.68769832,24.26060396,2419.638472,0,0,0,61,0
30173,30,Centro Sur y Oriente,Veracruz,Tezonapa,57534.89975,42347.28127,21766.47455,20580.80672,Urbano,4,1,1,1,7,16,12,85,72,10253,0.944570674,0.236142668,0.236142668,0.236142668,1.652998679,3.778282695,2.833712021,20.07212682,17.00227213,2421.170779,0,2018,47,112,161
30014,30,Centro Sur y Oriente,Veracruz,Amatlán de los Reyes,46567.08102,35071.77437,18047.58917,17024.1852,Semi-urbano,1,0,0,0,1,8,4,79,69,8496,0.285129572,0,0,0,0.285129572,2.281036573,1.140518286,22.52523615,19.67394044,2422.46084,0,0,0,58,1
20168,20,Sur,Oaxaca,San José Estancia Grande,1015.743539,733.439498,384.4794149,348.9600831,Rural,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,2426.921382,0,0,0,2,0
30208,30,Centro Sur y Oriente,Veracruz,Carlos A. Carrillo,23990.00324,18612.61662,9973.01058,8639.606041,Semi-urbano,1,0,0,0,1,6,3,28,15,4523,0.537269971,0,0,0,0.537269971,3.223619828,1.611809914,15.0435592,8.059049571,2430.072081,0,0,0,60,2
26062,26,Noroeste,Sonora,Suaqui Grande,1163.809861,904.5050888,425.697727,478.8073618,Rural,0,0,0,0,0,1,0,0,0,220,0,0,0,0,0,11.05576975,0,0,0,2432.269345,0,25,0,0,0
15098,15,Centro Sur y Oriente,México,Texcalyacac,6171.915625,4552.250474,2348.293268,2203.957206,En Transición,0,0,0,0,0,0,1,4,2,1108,0,0,0,0,0,0,2.196715681,8.786862723,4.393431362,2433.960974,0,0,0,2,0
7046,7,Sur,Chiapas,Jiquipilas,41538.52055,30318.13595,15688.00683,14630.12912,Semi-urbano,1,0,0,1,2,7,3,35,33,7384,0.329835581,0,0,0.329835581,0.659671163,2.30884907,0.989506744,11.54424535,10.88457419,2435.505934,0,501,0,156,0
28030,28,Noreste,Tamaulipas,Padilla,15791.31257,11991.33369,5982.666336,6008.667352,Semi-urbano,1,0,0,0,1,10,1,26,30,2921,0.833935596,0,0,0,0.833935596,8.339355955,0.833935596,21.68232548,25.01806787,2435.925874,0,893,0,11,0
29019,29,Centro Sur y Oriente,Tlaxcala,Tepetitla de Lardizábal,22525.6292,16217.55431,8667.200551,7550.353763,Semi-urbano,0,0,0,0,0,4,1,13,12,3954,0,0,0,0,0,2.466463144,0.616615786,8.016005218,7.399389432,2438.098818,0,0,0,60,0
3002,3,Noroeste,Baja California Sur,Mulegé,75959.15803,56150.97054,27669.93057,28481.03997,Urbano,9,2,0,2,13,39,34,517,382,13696,1.602821806,0.356182624,0,0.356182624,2.315187053,6.945561159,6.0551046,92.07320819,68.0308811,2439.138606,0,0,0,11,0
20062,20,Sur,Oaxaca,Natividad,622.4417386,471.0588808,251.4377946,219.6210862,Rural,0,0,0,0,0,1,0,0,0,115,0,0,0,0,0,21.22876865,0,0,0,2441.308394,0,0,0,7,0
26037,26,Noroeste,Sonora,Mazatán,1397.704579,1110.050774,524.0823469,585.9684274,Rural,0,0,0,0,0,1,0,2,2,271,0,0,0,0,0,9.008596933,0,18.01719387,18.01719387,2441.329769,0,0,0,1,0
13036,13,Centro Sur y Oriente,Hidalgo,San Agustín Metzquititlán,10176.47611,7663.269382,4031.691406,3631.577976,En Transición,0,0,0,0,0,3,1,6,3,1871,0,0,0,0,0,3.914778211,1.30492607,7.829556421,3.914778211,2441.516677,0,0,0,0,0
20192,20,Sur,Oaxaca,San Juan Chilateca,1516.464613,1162.083732,642.8625613,519.2211709,Rural,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,2443.885859,0,0,0,0,0
16033,16,Occidente y Bajío,Michoacán,Gabriel Zamora,22904.46947,16507.35914,8613.739385,7893.619751,Semi-urbano,1,0,0,0,1,5,2,47,45,4037,0.605790419,0,0,0,0.605790419,3.028952093,1.211580837,28.47214967,27.26056883,2445.57592,0,805,19,103,0
